,Actual Pickup Time,Booking ID,Pickup ID,Dropoff ID,Actual Dropoff Time,Pickup Latitude,Pickup Longitude,Dropoff Latitude,Dropoff Longitude,name,district,Passenger status,Rounded Pickup Time,Pickup Date,Pickup Hour
1627,2024-09-16 13:30:00,262208,3,0,2024-09-16 13:34:00,49.002445,11.390002,48.992168,11.377365,"Kinding, Beilngrieser Straße",Kinding,Trip completed,2024-09-16 13:00:00,2024-09-16,13
1628,2024-09-16 13:49:00,253397,26,44,2024-09-16 13:59:00,49.044913,11.469383,48.98216,11.494917,"Beilngries, Kanalsiedlung",Beilngries,Trip completed,2024-09-16 13:00:00,2024-09-16,13
1629,2024-09-16 14:05:00,260019,64,30,2024-09-16 14:12:00,49.068532,11.455142,49.036378,11.470632,"Plankstetten, Biberbacher Straße",Biberbach,Cancelled,2024-09-16 14:00:00,2024-09-16,14
1630,2024-09-16 14:04:00,261504,64,28,2024-09-16 14:12:00,49.068532,11.455142,49.036912,11.471075,"Plankstetten, Biberbacher Straße",Biberbach,Trip completed,2024-09-16 14:00:00,2024-09-16,14
1631,2024-09-16 14:19:00,260827,0,64,2024-09-16 14:38:00,48.992168,11.377365,49.068532,11.455142,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-16 14:00:00,2024-09-16,14
1632,2024-09-16 14:26:00,248063,8,67,2024-09-16 14:30:00,49.017505,11.404733,49.048472,11.431715,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-16 14:00:00,2024-09-16,14
1633,2024-09-16 14:19:00,262276,0,6,2024-09-16 14:27:00,48.992168,11.377365,49.015158,11.408473,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-16 14:00:00,2024-09-16,14
1634,2024-09-16 14:19:00,262481,0,29,2024-09-16 14:49:00,48.992168,11.377365,49.035103,11.474083,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-16 14:00:00,2024-09-16,14
1635,2024-09-16 14:35:00,262547,0,28,2024-09-16 14:48:00,48.992168,11.377365,49.036912,11.471075,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-16 14:00:00,2024-09-16,14
1636,2024-09-16 14:33:00,260971,16,19,2024-09-16 14:49:00,49.0366,11.454518,49.033832,11.471982,"Hirschberg, Fuerstenstrasse",Hirschberg,Cancelled,2024-09-16 14:00:00,2024-09-16,14
1637,2024-09-16 14:53:00,261922,0,31,2024-09-16 15:01:00,48.992168,11.377365,49.035227,11.467885,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-16 14:00:00,2024-09-16,14
1638,2024-09-16 14:49:00,262503,29,15,2024-09-16 14:55:00,49.035103,11.474083,49.03815,11.451488,"Beilngries, Rathaus",Beilngries,Trip completed,2024-09-16 14:00:00,2024-09-16,14
1639,2024-09-16 14:46:00,262557,28,53,2024-09-16 15:09:00,49.036912,11.471075,48.998413,11.530053,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-16 14:00:00,2024-09-16,14
1640,2024-09-16 15:10:00,261832,12,29,2024-09-16 15:17:00,49.017245,11.444688,49.035103,11.474083,"Badanhausen, Fischerstraße",Badanhausen,Cancelled,2024-09-16 15:00:00,2024-09-16,15
1641,2024-09-16 15:13:00,262486,50,30,2024-09-16 15:25:00,48.976827,11.559612,49.036378,11.470632,"Wolfsbuch, Fuchsengasse",Wolfsbuch,Trip completed,2024-09-16 15:00:00,2024-09-16,15
1642,2024-09-16 15:04:00,262520,19,0,2024-09-16 15:22:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-16 15:00:00,2024-09-16,15
1643,2024-09-16 15:05:00,260503,21,15,2024-09-16 15:12:00,49.033525,11.475793,49.03815,11.451488,"Beilngries, Deutscher Hof",Beilngries,Trip completed,2024-09-16 15:00:00,2024-09-16,15
1644,2024-09-16 15:05:00,260505,21,15,2024-09-16 15:12:00,49.033525,11.475793,49.03815,11.451488,"Beilngries, Deutscher Hof",Beilngries,Trip completed,2024-09-16 15:00:00,2024-09-16,15
1645,2024-09-16 15:08:00,261594,21,3,2024-09-16 15:31:00,49.033525,11.475793,49.002445,11.390002,"Beilngries, Deutscher Hof",Beilngries,Cancelled,2024-09-16 15:00:00,2024-09-16,15
1646,2024-09-16 15:06:00,262238,23,0,2024-09-16 15:27:00,49.030037,11.484332,48.992168,11.377365,"Beilngries, An der Leitn",Beilngries,Cancelled,2024-09-16 15:00:00,2024-09-16,15
1647,2024-09-16 15:08:00,262535,30,15,2024-09-16 15:12:00,49.036378,11.470632,49.03815,11.451488,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-16 15:00:00,2024-09-16,15
1648,2024-09-16 15:08:00,262538,30,15,2024-09-16 15:12:00,49.036378,11.470632,49.03815,11.451488,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-16 15:00:00,2024-09-16,15
1649,2024-09-16 15:29:00,262562,31,64,2024-09-16 15:35:00,49.035227,11.467885,49.068532,11.455142,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Cancelled,2024-09-16 15:00:00,2024-09-16,15
1650,2024-09-16 15:32:00,261369,30,40,2024-09-16 15:47:00,49.036378,11.470632,48.994215,11.461103,"Beilngries, Frauenkirche",Beilngries,Cancelled,2024-09-16 15:00:00,2024-09-16,15
1651,2024-09-16 15:32:00,262278,22,0,2024-09-16 15:50:00,49.032928,11.479163,48.992168,11.377365,"Beilngries, Kelheimer Straße",Beilngries,Cancelled,2024-09-16 15:00:00,2024-09-16,15
1652,2024-09-16 15:45:00,262568,40,19,2024-09-16 15:58:00,48.994215,11.461103,49.033832,11.471982,"Irfersdorf, Am Kirchplatz",Irfersdorf,Trip completed,2024-09-16 15:00:00,2024-09-16,15
1653,2024-09-16 15:55:00,262488,30,50,2024-09-16 16:08:00,49.036378,11.470632,48.976827,11.559612,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-16 15:00:00,2024-09-16,15
1654,2024-09-16 16:03:00,262549,30,4,2024-09-16 16:14:00,49.036378,11.470632,49.000562,11.38279,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-16 16:00:00,2024-09-16,16
1655,2024-09-16 16:10:00,262245,8,1,2024-09-16 16:19:00,49.017505,11.404733,48.992498,11.363953,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-16 16:00:00,2024-09-16,16
1656,2024-09-16 16:10:00,262426,50,30,2024-09-16 16:36:00,48.976827,11.559612,49.036378,11.470632,"Wolfsbuch, Fuchsengasse",Wolfsbuch,Cancelled,2024-09-16 16:00:00,2024-09-16,16
1657,2024-09-16 16:26:00,262179,59,19,2024-09-16 16:32:00,49.058008,11.516585,49.033832,11.471982,"Kevenhuell, Kirche",Leising,Trip completed,2024-09-16 16:00:00,2024-09-16,16
1658,2024-09-16 16:28:00,259381,0,9,2024-09-16 16:34:00,48.992168,11.377365,48.992112,11.434157,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-16 16:00:00,2024-09-16,16
1659,2024-09-16 16:28:00,262280,0,28,2024-09-16 16:48:00,48.992168,11.377365,49.036912,11.471075,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-16 16:00:00,2024-09-16,16
1660,2024-09-16 16:35:00,256000,8,21,2024-09-16 16:46:00,49.017505,11.404733,49.033525,11.475793,"Haunstetten, Gewerbegebiet",Haunstetten,Cancelled,2024-09-16 16:00:00,2024-09-16,16
1661,2024-09-16 16:40:00,247932,8,20,2024-09-16 16:51:00,49.017505,11.404733,49.032173,11.476295,"Haunstetten, Gewerbegebiet",Haunstetten,Cancelled,2024-09-16 16:00:00,2024-09-16,16
1662,2024-09-16 16:47:00,256793,30,49,2024-09-16 16:59:00,49.036378,11.470632,48.97449,11.562987,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-16 16:00:00,2024-09-16,16
1663,2024-09-16 16:50:00,262432,30,50,2024-09-16 17:06:00,49.036378,11.470632,48.976827,11.559612,"Beilngries, Frauenkirche",Beilngries,Cancelled,2024-09-16 16:00:00,2024-09-16,16
1664,2024-09-16 16:59:00,262576,0,6,2024-09-16 17:07:00,48.992168,11.377365,49.015158,11.408473,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-16 16:00:00,2024-09-16,16
1665,2024-09-16 16:59:00,262674,0,29,2024-09-16 17:16:00,48.992168,11.377365,49.035103,11.474083,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-16 16:00:00,2024-09-16,16
1666,2024-09-16 16:59:00,262676,0,19,2024-09-16 17:31:00,48.992168,11.377365,49.033832,11.471982,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-16 16:00:00,2024-09-16,16
1667,2024-09-16 17:04:00,258960,49,40,2024-09-16 17:18:00,48.97449,11.562987,48.994215,11.461103,"Wolfsbuch, Am Schacher",Wolfsbuch,Cancelled,2024-09-16 17:00:00,2024-09-16,17
1668,2024-09-16 17:04:00,261800,49,40,2024-09-16 17:18:00,48.97449,11.562987,48.994215,11.461103,"Wolfsbuch, Am Schacher",Wolfsbuch,Cancelled,2024-09-16 17:00:00,2024-09-16,17
1669,2024-09-16 17:16:00,261833,29,12,2024-09-16 17:25:00,49.035103,11.474083,49.017245,11.444688,"Beilngries, Rathaus",Beilngries,Trip completed,2024-09-16 17:00:00,2024-09-16,17
1670,2024-09-16 17:21:00,258053,31,55,2024-09-16 17:36:00,49.035227,11.467885,49.019003,11.520783,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Cancelled,2024-09-16 17:00:00,2024-09-16,17
1671,2024-09-16 17:33:00,249416,0,40,2024-09-16 17:48:00,48.992168,11.377365,48.994215,11.461103,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-16 17:00:00,2024-09-16,17
1672,2024-09-16 17:31:00,261912,19,46,2024-09-16 17:40:00,49.033832,11.471982,48.976207,11.491877,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-16 17:00:00,2024-09-16,17
1673,2024-09-16 17:18:00,262600,9,39,2024-09-16 17:38:00,48.992112,11.434157,48.997518,11.482948,"Unteremmendorf, Wendeschleife",Unteremmendorf,Trip completed,2024-09-16 17:00:00,2024-09-16,17
1674,2024-09-16 17:23:00,261524,31,55,2024-09-16 17:30:00,49.035227,11.467885,49.019003,11.520783,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Cancelled,2024-09-16 17:00:00,2024-09-16,17
1675,2024-09-16 17:30:00,262440,30,50,2024-09-16 17:49:00,49.036378,11.470632,48.976827,11.559612,"Beilngries, Frauenkirche",Beilngries,Cancelled,2024-09-16 17:00:00,2024-09-16,17
1676,2024-09-16 17:30:00,262660,30,50,2024-09-16 17:49:00,49.036378,11.470632,48.976827,11.559612,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-16 17:00:00,2024-09-16,17
1677,2024-09-16 17:55:00,262078,53,19,2024-09-16 18:12:00,48.998413,11.530053,49.033832,11.471982,Amtmannsdorf,Amtmannsdorf,Cancelled,2024-09-16 17:00:00,2024-09-16,17
1678,2024-09-16 18:03:00,262161,10,31,2024-09-16 18:08:00,49.005142,11.445253,49.035227,11.467885,"Pfraundorf, Dorfplatz",Pfraundorf,Trip completed,2024-09-16 18:00:00,2024-09-16,18
1679,2024-09-16 18:14:00,261989,62,19,2024-09-16 18:22:00,49.054378,11.463912,49.033832,11.471982,Goesselthal,Oberndorf,Trip completed,2024-09-16 18:00:00,2024-09-16,18
1680,2024-09-16 18:48:00,261788,29,5,2024-09-16 19:07:00,49.035103,11.474083,49.000012,11.38727,"Beilngries, Rathaus",Beilngries,Trip completed,2024-09-16 18:00:00,2024-09-16,18
1681,2024-09-16 18:58:00,262699,33,0,2024-09-16 19:13:00,49.031608,11.461872,48.992168,11.377365,"Beilngries, Bauhofstraße",Beilngries,Cancelled,2024-09-16 18:00:00,2024-09-16,18
1682,2024-09-16 19:10:00,262750,4,0,2024-09-16 19:14:00,49.000562,11.38279,48.992168,11.377365,"Kinding, Marktplatz",Kinding,Trip completed,2024-09-16 19:00:00,2024-09-16,19
1683,2024-09-16 19:14:00,262529,0,28,2024-09-16 19:29:00,48.992168,11.377365,49.036912,11.471075,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-16 19:00:00,2024-09-16,19
1684,2024-09-16 19:14:00,262700,0,19,2024-09-16 19:28:00,48.992168,11.377365,49.033832,11.471982,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-16 19:00:00,2024-09-16,19
1685,2024-09-16 19:16:00,258961,40,49,2024-09-16 19:28:00,48.994215,11.461103,48.97449,11.562987,"Irfersdorf, Am Kirchplatz",Irfersdorf,Cancelled,2024-09-16 19:00:00,2024-09-16,19
1686,2024-09-16 19:42:00,262501,0,23,2024-09-16 19:54:00,48.992168,11.377365,49.030037,11.484332,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-16 19:00:00,2024-09-16,19
1687,2024-09-16 20:02:00,262162,31,10,2024-09-16 20:03:00,49.035227,11.467885,49.005142,11.445253,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-16 20:00:00,2024-09-16,20
1688,2024-09-16 19:58:00,262541,30,10,2024-09-16 20:03:00,49.036378,11.470632,49.005142,11.445253,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-16 19:00:00,2024-09-16,19
1689,2024-09-16 20:15:00,248445,0,22,2024-09-16 20:29:00,48.992168,11.377365,49.032928,11.479163,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-16 20:00:00,2024-09-16,20
1690,2024-09-16 20:26:00,250117,0,18,2024-09-16 20:42:00,48.992168,11.377365,49.039483,11.467702,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-16 20:00:00,2024-09-16,20
1691,2024-09-16 20:58:00,261543,0,46,2024-09-16 21:40:00,48.992168,11.377365,48.976207,11.491877,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-16 20:00:00,2024-09-16,20
1692,2024-09-16 20:58:00,262177,0,28,2024-09-16 21:11:00,48.992168,11.377365,49.036912,11.471075,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-16 20:00:00,2024-09-16,20
1693,2024-09-16 21:11:00,260880,28,64,2024-09-16 21:19:00,49.036912,11.471075,49.068532,11.455142,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-16 21:00:00,2024-09-16,21
1694,2024-09-16 21:09:00,262408,33,15,2024-09-16 21:25:00,49.031608,11.461872,49.03815,11.451488,"Beilngries, Bauhofstraße",Beilngries,Trip completed,2024-09-16 21:00:00,2024-09-16,21
1695,2024-09-16 21:11:00,262495,31,15,2024-09-16 21:25:00,49.035227,11.467885,49.03815,11.451488,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-16 21:00:00,2024-09-16,21
1696,2024-09-16 21:30:00,261724,19,42,2024-09-16 21:39:00,49.033832,11.471982,48.970778,11.476563,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-16 21:00:00,2024-09-16,21
1697,2024-09-16 21:53:00,261595,0,28,2024-09-16 22:04:00,48.992168,11.377365,49.036912,11.471075,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-16 21:00:00,2024-09-16,21
1698,2024-09-17 05:22:00,262490,30,0,2024-09-17 05:50:00,49.036378,11.470632,48.992168,11.377365,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-17 05:00:00,2024-09-17,5
1699,2024-09-17 05:27:00,248065,67,8,2024-09-17 05:32:00,49.048472,11.431715,49.017505,11.404733,Kaldorf,Wiesenhofen,Trip completed,2024-09-17 05:00:00,2024-09-17,5
1700,2024-09-17 05:42:00,249778,1,8,2024-09-17 05:57:00,48.992498,11.363953,49.017505,11.404733,"Enkering, Maibaum",Enkering,Trip completed,2024-09-17 05:00:00,2024-09-17,5
1701,2024-09-17 05:50:00,250331,49,30,2024-09-17 06:09:00,48.97449,11.562987,49.036378,11.470632,"Wolfsbuch, Am Schacher",Wolfsbuch,Cancelled,2024-09-17 05:00:00,2024-09-17,5
1702,2024-09-17 05:56:00,262083,53,19,2024-09-17 06:07:00,48.998413,11.530053,49.033832,11.471982,Amtmannsdorf,Amtmannsdorf,Cancelled,2024-09-17 05:00:00,2024-09-17,5
1703,2024-09-17 06:01:00,247848,55,20,2024-09-17 06:12:00,49.019003,11.520783,49.032173,11.476295,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,Cancelled,2024-09-17 06:00:00,2024-09-17,6
1704,2024-09-17 05:59:00,253577,55,31,2024-09-17 06:10:00,49.019003,11.520783,49.035227,11.467885,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,Trip completed,2024-09-17 05:00:00,2024-09-17,5
1705,2024-09-17 05:59:00,260050,55,31,2024-09-17 06:10:00,49.019003,11.520783,49.035227,11.467885,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,Trip completed,2024-09-17 05:00:00,2024-09-17,5
1706,2024-09-17 06:10:00,262257,19,0,2024-09-17 06:35:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Cancelled,2024-09-17 06:00:00,2024-09-17,6
1707,2024-09-17 06:07:00,262282,19,0,2024-09-17 06:23:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Cancelled,2024-09-17 06:00:00,2024-09-17,6
1708,2024-09-17 06:10:00,262284,19,0,2024-09-17 06:32:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-17 06:00:00,2024-09-17,6
1709,2024-09-17 06:21:00,249417,40,0,2024-09-17 06:36:00,48.994215,11.461103,48.992168,11.377365,"Irfersdorf, Am Kirchplatz",Irfersdorf,Cancelled,2024-09-17 06:00:00,2024-09-17,6
1710,2024-09-17 06:23:00,253191,10,0,2024-09-17 06:31:00,49.005142,11.445253,48.992168,11.377365,"Pfraundorf, Dorfplatz",Pfraundorf,Cancelled,2024-09-17 06:00:00,2024-09-17,6
1711,2024-09-17 06:47:00,260559,1,8,2024-09-17 06:55:00,48.992498,11.363953,49.017505,11.404733,"Enkering, Maibaum",Enkering,Cancelled,2024-09-17 06:00:00,2024-09-17,6
1712,2024-09-17 06:56:00,253407,44,26,2024-09-17 07:08:00,48.98216,11.494917,49.044913,11.469383,"Aschbuch, Altenzeller Weg",Aschbuch,Cancelled,2024-09-17 06:00:00,2024-09-17,6
1713,2024-09-17 07:05:00,247934,20,8,2024-09-17 07:20:00,49.032173,11.476295,49.017505,11.404733,"Beilngries, ZOB",Beilngries,Cancelled,2024-09-17 07:00:00,2024-09-17,7
1714,2024-09-17 06:56:00,260297,44,26,2024-09-17 07:16:00,48.98216,11.494917,49.044913,11.469383,"Aschbuch, Altenzeller Weg",Aschbuch,Trip completed,2024-09-17 06:00:00,2024-09-17,6
1715,2024-09-17 07:11:00,260102,48,21,2024-09-17 07:34:00,48.975027,11.534193,49.033525,11.475793,Arnbuch,Arnbuch,Trip completed,2024-09-17 07:00:00,2024-09-17,7
1716,2024-09-17 07:14:00,262156,28,0,2024-09-17 07:30:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-17 07:00:00,2024-09-17,7
1717,2024-09-17 07:25:00,262782,9,0,2024-09-17 07:30:00,48.992112,11.434157,48.992168,11.377365,"Unteremmendorf, Wendeschleife",Unteremmendorf,Trip completed,2024-09-17 07:00:00,2024-09-17,7
1718,2024-09-17 07:32:00,261184,1,0,2024-09-17 07:35:00,48.992498,11.363953,48.992168,11.377365,"Enkering, Maibaum",Enkering,Cancelled,2024-09-17 07:00:00,2024-09-17,7
1719,2024-09-17 07:50:00,261506,28,64,2024-09-17 07:57:00,49.036912,11.471075,49.068532,11.455142,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-17 07:00:00,2024-09-17,7
1720,2024-09-17 07:49:00,260020,30,64,2024-09-17 07:59:00,49.036378,11.470632,49.068532,11.455142,"Beilngries, Frauenkirche",Beilngries,Cancelled,2024-09-17 07:00:00,2024-09-17,7
1721,2024-09-17 07:51:00,248435,22,0,2024-09-17 08:19:00,49.032928,11.479163,48.992168,11.377365,"Beilngries, Kelheimer Straße",Beilngries,Cancelled,2024-09-17 07:00:00,2024-09-17,7
1722,2024-09-17 07:50:00,262194,28,0,2024-09-17 08:13:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-17 07:00:00,2024-09-17,7
1723,2024-09-17 08:13:00,262765,0,29,2024-09-17 08:40:00,48.992168,11.377365,49.035103,11.474083,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-17 08:00:00,2024-09-17,8
1724,2024-09-17 08:30:00,262924,15,31,2024-09-17 08:34:00,49.03815,11.451488,49.035227,11.467885,"Hirschberg, Dorfkapelle",Hirschberg,Trip completed,2024-09-17 08:00:00,2024-09-17,8
1725,2024-09-17 08:30:00,262983,15,31,2024-09-17 08:34:00,49.03815,11.451488,49.035227,11.467885,"Hirschberg, Dorfkapelle",Hirschberg,Trip completed,2024-09-17 08:00:00,2024-09-17,8
1726,2024-09-17 09:10:00,261725,42,19,2024-09-17 09:30:00,48.970778,11.476563,49.033832,11.471982,"Grampersdorf, Landstrasse",Grampersdorf,Trip completed,2024-09-17 09:00:00,2024-09-17,9
1727,2024-09-17 09:17:00,262925,31,15,2024-09-17 09:21:00,49.035227,11.467885,49.03815,11.451488,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-17 09:00:00,2024-09-17,9
1728,2024-09-17 09:17:00,262984,31,15,2024-09-17 09:21:00,49.035227,11.467885,49.03815,11.451488,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-17 09:00:00,2024-09-17,9
1729,2024-09-17 09:43:00,262940,46,30,2024-09-17 09:50:00,48.976207,11.491877,49.036378,11.470632,"Aschbuch, Waldsiedlung",Aschbuch,Cancelled,2024-09-17 09:00:00,2024-09-17,9
1730,2024-09-17 10:35:00,263032,0,31,2024-09-17 10:41:00,48.992168,11.377365,49.035227,11.467885,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-17 10:00:00,2024-09-17,10
1731,2024-09-17 10:47:00,261972,35,0,2024-09-17 11:16:00,49.027045,11.473085,48.992168,11.377365,"Beilngries, Freibad",Beilngries,Trip completed,2024-09-17 10:00:00,2024-09-17,10
1732,2024-09-17 10:57:00,261917,45,0,2024-09-17 11:16:00,48.978988,11.491803,48.992168,11.377365,"Aschbuch, Lindenstraße",Aschbuch,Trip completed,2024-09-17 10:00:00,2024-09-17,10
1733,2024-09-17 11:02:00,263006,40,0,2024-09-17 11:16:00,48.994215,11.461103,48.992168,11.377365,"Irfersdorf, Am Kirchplatz",Irfersdorf,Trip completed,2024-09-17 11:00:00,2024-09-17,11
1734,2024-09-17 11:27:00,262941,29,46,2024-09-17 11:46:00,49.035103,11.474083,48.976207,11.491877,"Beilngries, Rathaus",Beilngries,Trip completed,2024-09-17 11:00:00,2024-09-17,11
1735,2024-09-17 11:39:00,262799,50,38,2024-09-17 11:51:00,48.976827,11.559612,49.010337,11.502283,"Wolfsbuch, Fuchsengasse",Wolfsbuch,Trip completed,2024-09-17 11:00:00,2024-09-17,11
1736,2024-09-17 12:07:00,262511,36,18,2024-09-17 12:30:00,49.013625,11.502735,49.039483,11.467702,"Paulushofen, Am Haar",Paulushofen,Trip completed,2024-09-17 12:00:00,2024-09-17,12
1737,2024-09-17 12:19:00,262882,15,33,2024-09-17 12:29:00,49.03815,11.451488,49.031608,11.461872,"Hirschberg, Dorfkapelle",Hirschberg,Trip completed,2024-09-17 12:00:00,2024-09-17,12
1738,2024-09-17 12:19:00,262966,15,31,2024-09-17 12:24:00,49.03815,11.451488,49.035227,11.467885,"Hirschberg, Dorfkapelle",Hirschberg,Trip completed,2024-09-17 12:00:00,2024-09-17,12
1739,2024-09-17 12:14:00,262942,8,1,2024-09-17 12:20:00,49.017505,11.404733,48.992498,11.363953,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-17 12:00:00,2024-09-17,12
1740,2024-09-17 12:31:00,262513,18,36,2024-09-17 12:50:00,49.039483,11.467702,49.013625,11.502735,"Beilngries, Utzmuehlweg",Beilngries,Trip completed,2024-09-17 12:00:00,2024-09-17,12
1741,2024-09-17 12:50:00,262530,41,30,2024-09-17 13:01:00,48.97066,11.475578,49.036378,11.470632,"Grampersdorf, Kirchstraße",Grampersdorf,Trip completed,2024-09-17 12:00:00,2024-09-17,12
1742,2024-09-17 13:01:00,263063,30,4,2024-09-17 13:10:00,49.036378,11.470632,49.000562,11.38279,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-17 13:00:00,2024-09-17,13
1743,2024-09-17 13:05:00,262442,50,30,2024-09-17 13:17:00,48.976827,11.559612,49.036378,11.470632,"Wolfsbuch, Fuchsengasse",Wolfsbuch,Cancelled,2024-09-17 13:00:00,2024-09-17,13
1744,2024-09-17 13:12:00,263091,38,12,2024-09-17 13:25:00,49.010337,11.502283,49.017245,11.444688,"Paulushofen, Dorfstraße",Paulushofen,Trip completed,2024-09-17 13:00:00,2024-09-17,13
